"paper_id","label","title","author","journal","volume","number","pages","year","doi","abstract","search_duplicated","n_duplicates","screened_final","notes_final"
"GNM_330","Cade19981","Falco rusticolus Gyrfalcon","Cade, T.J. and Koskimies, P. and Nielsen, O.K.","BWP Update","2","1","Jan 25",1998,NA,"The information in this update draws heavily on Icelandic Scandinavian, Finnish, and Russian sources (>100 citations), as well as on recent American and Canadian publications. Since 1980 research on the Gyrfalcon in the western Palearctic has increased greatly, especially in Iceland (O K Nielsen), Norway (P J Tommeraas and associates), Sweden (U Falkdalen and associates in Projekt Jaktfalk), and Finland (P Koskimies). Much new work has also been accomplished in the Nearctic, but unfortunately fresh data from Greenland and Russia lag far behind. The main recent findings and interpretations follow: field characters have been clarified to emphasize differences in appearance and flight behaviour between Gyrfalcons and other similar species. In most parts of the range, habitat associations are closely tied to the occurrence of Willow Grouse Lagopus lagopus and Ptarmigan L. mutus, the chief prey species of this predominantly resident arctic raptor. Its overall distribution has not changed significantly in the 20th century. Much new information on Gyrfalcon populations, especially in Iceland and Fennoscandia, indicates that although, in many parts of the range, breeding pairs fluctuate markedly in number in 4- or 10-year cycles-or sometimes irregularly-there has been little long-term change in overall population size in the last >50 years; however, there is evidence from Lapland that breeding density was much reduced around the turn of the last century, probably owing mainly to habitat changes and consequent reduction in Lagopus populations, secondarily to human persecution. Conservation should emphasize habitat restoration for grouse and other prey species, preservation of traditional eyries, and protection from human disturbance and persecution. Most Gyrfalcons specialize on Lagopus spp. for food summer and winter (60-90% of diet), but some, especially in the high Arctic, specialize on other prey such as Little Auks Alle alle, lemmings Lemmus and Dicrostonyx, and Arctic Hare Lepus arcticus. Gyrfalcons show both functional and numerical responses to changes in grouse density. Gyrfalcons more often use the stick nest of Ravens Corvus corax on cliffs or trees than any other nesting sites; tree-nesting Gyrfalcons in the Russian Arctic have been reported to refurbish old stick nests of other species for their own use. Breeding success depends more on spring weather than on food supply. Survival statistics are still meagre, and much research is needed. Body mass (weight) normally varies in individuals by as much as 250-500 g depending on sex and state of nutrition; males usually fall between 1000 and 1400 g, females between 1250 and 2000 g. The term 'morph' has been incorrectly applied to the Gyrfalcon's continuous variation in plumage from the whitest to darkest individuals. DNA and cross-breeding experiments show that the Gyrfalcon is most closely related to the Saker Falco cherrug and likely conspecific with it.",334,1,"excluded","Not experimental"
"GNM_263","Dieni201319131","Distinct determinants of sparse activation during granule cell maturation","Dieni, C.V. and Nietz, A.K. and Panichi, R. and Wadiche, J.I. and Overstreet-Wadiche, L.","Journal of Neuroscience","33","49","19131-19142",2013,"10.1523/JNEUROSCI.2289-13.2013","Adult neurogenesis continually produces a small population of immature granule cells (GCs) within the dentate gyrus. The physiological properties of immature GCs distinguish them from the more numerous mature GCs and potentially enables distinct network functions. To test how the changing properties of developing GCs affect spiking behavior, we examined synaptic responses of mature and immature GCs in hippocampal slices from adult mice. Whereas synaptic inhibition restricted GC spiking at most stages of maturation, the relative influence of inhibition, excitatory synaptic drive, and intrinsic excitability shifted over the course of maturation. Mature GCs received profuse afferent innervation such that spiking was suppressed primarily by inhibition, whereas immature GC spiking was also limited by the strength of excitatory drive. Although the input resistance was a reliable indicator of maturation, it did not determine spiking probability at immature stages. Our results confirm the existence of a transient period during GC maturation when perforant path stimulation can generate a high probability of spiking, but also reveal that immature GC excitability is tempered by functional synaptic inhibition and reduced excitatory innervation, likely maintaining the sparse population activity observed in vivo. Â© 2013 the authors.",259,1,"excluded","Out of field"
"GNM_329","JonesJr.1999267","Silvicultural treatments to maintain red-cockaded woodpecker habitat","Jones Jr., E.P.","NCASI Technical Bulletin",NA,"781 I","267",1999,NA,"The red-cockaded woodpecker (Picoides borealis), an endangered species, prefers park-like stands of older sawtimber pines for its nesting habitat. Natural, 60+-year-old stands of loblolly pine (Pinus taeda L.) and hardwood on the Hitchiti Experimental Forest and the Piedmont National Wildlife Refuge in the Lower Piedmont of Georgia were opened up by felling the hardwoods and the midstory trees and shrubs on 2-acre plots in May 1989. Five study treatments were then applied in summer and winter of 1989-90: herbicide with summer burn, herbicide only, summer burn only, winter burn only, and untreated check. The herbicide, imazapyr in water, was applied by fractor sprayer. Third-year results showed that only herbicide with summer burning was significantly (0.05) more effective than no treatment in controlling all stems together (pines, hardwoods and shrubs); effects on separate species groups were not significant.",333,1,"excluded","No green nest material"
"GNM_079","X.WOS.000370984300005","Internal seed dispersal by parrots: an overview of a neglected mutualism","Blanco and Guillermo and Bravo and Carolina and Pacifico and Erica C. and Chamorro and Daniel and Speziale and Karina L. and Lambertucci and Sergio A. and Hiraldo and Fernando and Tella and Jose L.","PEERJ","4",NA,NA,2016,"10.7717/peerj.1688","Despite the fact that parrots (Psitacifforrnes) are generalist apex frugivores, they have largely been considered plant antagonists and thus neglected as seed dispersers of their food plants. Internal dispersal was investigated by searching for seeds in faeces opportunistically collected at communal roosts, foraging sites and nests of eleven parrot species in different habitats and biomes in the Neotropics. Multiple intact seeds of seven plant species of five families were found in a variable proportion of faeces from four parrot species. The mean number of seeds of each plant species per dropping ranged between one and about sixty, with a maximum of almost five hundred seeds from the cacti Pilosacereus pachydadus in a single dropping of Lear's Macaw (Anodorhynchus leari). All seeds retrieved were small (<3 mm) and corresponded to herbs and relatively large, multiple-seeded fleshy berries and infrutescences from shrubs, trees and columnar cacti, often also dispersed by stornatochory. An overview of the potential constraints driving seed dispersal suggest that, despite the obvious size difference between seeds dispersed by endozoochory and stornatochory, there is no clear difference in fruit size depending on the dispersal mode. Regardless of the enhanced or limited germination capability after gut transit, a relatively large proportion of cacti seeds frequently found in the faeces of two parrot species were viable according to the tetrazolium test and germination experiments. The conservative results of our exploratory sampling and a literature review clearly indicate that the importance of parrots as endozoochorous dispersers has been largely under-appreciated due to the lack of research systematically searching for seeds in their faeces. We encourage the evaluation of seed dispersal and other mutualistic interactions mediated by parrots before their generalized population declines contribute to the collapse of key ecosystem processes.",79,2,"excluded","Not empirical"
"GNM_213","Bleu201973","Experimental increase in temperature affects eggshell thickness, and not egg mass, eggshell spottiness or egg composition in the great tit (Parus major)","Bleu, J. and Agostini, S. and Angelier, F. and Biard, C.","General and Comparative Endocrinology","275",NA,"73-81",2019,"10.1016/j.ygcen.2019.02.004","Phenotypic effects of global warming have been documented in many different taxa. However, the importance of transgenerational phenotypic plasticity in these adaptations are seldom studied. In birds, temperature could affect egg characteristics. Higher temperatures during egg-laying may reduce maintenance costs for females and allow a higher investment in reproduction. Yet, females may also use temperatures as a cue for the risk of mismatch latter in the season. Thus, higher temperatures may be correlated to an acceleration of embryonic development (e.g. via hormonal manipulation). We performed an experiment in which night-time temperature was increased in the nestbox by approximately 1 Â°C throughout the entire laying period in great tits (Parus major). We collected one pre-treatment egg (beginning of the laying sequence) and one post-treatment egg (end of the laying sequence). Egg content (yolk androgens and lysozymes in the albumen), eggshell coloration, eggshell mass, egg mass, and shape were not affected by the treatment. However, last-laid eggs in clutches from control nestboxes had a thicker eggshell than last-laid eggs from heated nestboxes, suggesting a putative slight decrease of maternal investment with the experimental increase of temperature. We also observed effects of the laying sequence on egg characteristics. Eggs that were laid late in the laying sequence were heavier, larger, had larger spots and higher yolk androgens than eggs laid earlier. Lysozyme concentration decrease with the laying sequence in late clutches only. Thus, effects of temperature may also change with the laying sequence and it would be interesting in the future to tests the effects on first-laid eggs. Â© 2019 Elsevier Inc.",210,1,"excluded","No green nest material"
"GNM_037","X.WOS.000089565200006","Neonatology of reptiles","Morafka and DJ and Spangenberg and EK and Lance and VA","HERPETOLOGICAL MONOGRAPHS","14",NA,"353-370",2000,"10.2307/1467050","Neonatal reptiles are here defined as an age class of young eureptilian amniotes (excluding birds) that express attributes most influenced by the pre-paritive development environment (oviduct, egg, and egg nest) and by the demands of parition and first dispersal. Neonatal character states are typically transformed, reduced, or eliminated during the first 10\% of their prereproductive development. Traditionally, neonates have not been distinguished from juvenile reptiles. As a result the neonatology of reptiles has rarely been addressed in past literature. Recent studies reveal a complex array of developmental scenarios involving character state transformations, heterochrony, unique character states in morphology, behavior, physiology, nutrition, dispersion and health. Unique morphological features (such as egg teeth) and limited skeletal ossification characterize many neonates. Distinguishing behaviors include ``reversal{''} movements, utilization of bright color patterns, and startling movements with both serving as anti-predation mechanisms. Prolonged association with protective parents, group migration, unique agonistic behavior, and tendencies toward rapid dispersion characterize the neonates of individual species. Neonatal physiological attributes include: a special availability to inoculation by symbiont fermenting anaerobes in herbivores, rapid conforming responses to their external environments in thermal and hydric exchanges, and in the case of some turtles, extraordinary capacities for supercooling (8.9 C). Post-paritive lecithotrophy (nutrition from residual yolk) sustain both the ovenwintering of nestlings and the dispersion of nonfeeding young for as long as several months. Resistance to infections (such as mycoplasmas) from their maternal parents,combine with nutritive reserves of residual yolk and a common tendency for rapid dispersion to make neonates attractive candidates for augmentation and translocation programs. Coupled with the practical advantages of maintaining and manipulating small animals in a laboratory environment, these qualities distinguish neonates as particularly useful models for experimentally evaluating the relative apportionment of reproductive resources into greater numbers of offspring or into improved quality/survivorship of individual offspring.",37,2,"excluded","Not birds"
"GNM_105","X.WOS.000298661700022","Vertical transmission of learned signatures in a wild parrot","Berg and Karl S. and Delgado and Soraya and Cortopassi and Kathryn A. and Beissinger and Steven R. and Bradbury and Jack W.","PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES","279","1728","585-591",2012,"10.1098/rspb.2011.0932","Learned birdsong is a widely used animal model for understanding the acquisition of human speech. Male songbirds often learn songs from adult males during sensitive periods early in life, and sing to attract mates and defend territories. In presumably all of the 350+ parrot species, individuals of both sexes commonly learn vocal signals throughout life to satisfy a wide variety of social functions. Despite intriguing parallels with humans, there have been no experimental studies demonstrating learned vocal production in wild parrots. We studied contact call learning in video-rigged nests of a well-known marked population of green-rumped parrotlets (Forpus passerinus) in Venezuela. Both sexes of naive nestlings developed individually unique contact calls in the nest, and we demonstrate experimentally that signature attributes are learned from both primary care-givers. This represents the first experimental evidence for the mechanisms underlying the transmission of a socially acquired trait in a wild parrot population.",105,2,"excluded","No green nest material"
"GNM_217","Carbeck201836","Environmental cues and dietary antioxidants affect breeding behavior and testosterone of male European starlings (Sturnus vulgaris)","Carbeck, K.M. and DeMoranville, K.J. and D'Amelio, P.B. and Goymann, W. and Trost, L. and Pierce, B. and BryÅ‚a, A. and Dzialo, M. and Bauchinger, U. and McWilliams, S.R.","Hormones and Behavior","103",NA,"36-44",2018,"10.1016/j.yhbeh.2018.05.020","Environmental cues, such as photoperiod, regulate the timing of major life-history events like breeding through direct neuroendocrine control. Less known is how supplementary environmental cues (e.g., nest sites, food availability) interact to influence key hormones and behaviors involved in reproduction, specifically in migratory species with gonadal recrudescence largely occurring at breeding sites. We investigated the behavioral and physiological responses of male European starlings to the sequential addition of nest boxes and nesting material, green herbs, and female conspecifics and how these responses depend on the availability of certain antioxidants (anthocyanins) in the diet. As expected, cloacal protuberance volume and plasma testosterone of males generally increased with photoperiod. More notably, testosterone levels peaked in males fed the high antioxidant diet when both nest box and herbal cues were present, while males fed the low antioxidant diet showed no or only a muted testosterone response to the sequential addition of these environmental cues; thus our results are in agreement with the oxidation handicap hypothesis. Males fed the high antioxidant diet maintained a constant frequency of breeding behaviors over time, whereas those fed the low antioxidant diet decreased breeding behaviors as environmental cues were sequentially added. Overall, sequential addition of the environmental cues modulated physiological and behavioral measures of reproductive condition, and dietary antioxidants were shown to be a key factor in affecting the degree of response to each of these cues. Our results highlight the importance of supplementary environmental cues and key resources such as dietary antioxidants in enhancing breeding condition of males, which conceivably aid in attraction of high quality females and reproductive success. Â© 2018 Elsevier Inc.",214,1,"selected",NA
"GNM_165","X.WOS.000184053000043","Herbicide and prescribed fire as habitat management tools for northern bobwhite in conservation reserve program fields","Greenfield and KC and Burger and LW and Chamberlain and MJ",NA,NA,NA,"445-455",2001,NA,"Kentucky-31 tall fescue (Festuca arundicacea) was a common planting established on Conservation Reserve Program (CRP) fields throughout the southeastern United States during the late 1980s and 1990s. Fescue-dominated grassland communities on CRP fields offer poor quality nesting, brood-rearing, and foraging habitat for northern bobwhite (Colinus virginianus) because of dense vegetation, high litter cover, low bare ground, and low plant diversity. Herbicide applications have been shown to reduce fescue and release early successional plant communities, and therefore may enhance bobwhite habitat quality. However, the relative efficacy of herbicide used in conjunction with fire has not been investigated. We tested singular and joint effects of herbicide (glyphosite) application and burning on vegetation in fescue CRP fields in east Mississippi. We tested the following 4 treatments: spring glyphosate application, spring bum, spring bum and glyphosate application, and control. All manipulations modified plant communities and enhanced bobwhite brood-rearing habitat to varying degrees. Spring bum increased bare ground and decreased litter cover (Pless than or equal to0.05). Spring herbicide application increased forbs, legumes, and annual weeds, but decreased grass and fescue canopy (Pless than or equal to0.05). Spring burn/herbicide application increased forbs, legumes, annual weeds, and bare ground but decreased grass canopy, fescue canopy, and litter cover (Pless than or equal to0.05). Canopy coverage of bobwhite food plants was greatest in spring burn/herbicide (Pless than or equal to0.05). Herbicide applied alone and in conjunction with burning enhanced bobwhite brood-rearing habitat in fescue CRP fields in east Mississippi by promoting early successional plant communities. This information has implications for implementation of wildlife management in federal agricultural multiple-year land retirement programs and other cool season grasslands not enrolled in federal programs.",165,1,"excluded","No green nest material"
"GNM_290","Jones20081","Biodiversity response to stand structural features in southern pine forests: A literature review","Jones, P. and Hanberry, B. and Demarais, S. and Wigley, T.B.","NCASI Technical Bulletin",NA,"958","Jan 66",2008,NA,"The conservation of biological diversity is a high priority in managed forests of the southern United States. Forest certification programs require participants to have biodiversity management programs in place supported by up-to-date science and, in some cases, to have guidelines for retention of important stand-level habitat features important to wildlife. To meet this information need, we reviewed the scientific literature for information on relationships between stand-level habitat features and wildlife communities. Within this report, we give definitions and general characteristics of habitat features considered particularly important to wildlife management in southern forests. Because of the prominence of pine plantation management in the southern U.S., particular attention is paid to research performed in southern pine systems. We follow with a comprehensive examination of wildlife relationships to each habitat feature and an analysis of information gaps and research needs. We selected five habitat features for review: coarse woody debris (CWD), snags, den trees, isolated wetlands, and streamside management zones (SMZs). These features have demonstrated potential for impacting diversity, though their contributions in pine systems are not always well-documented. There were indications of other features with potential impact (e.g., fork-topped pines, roads), but there was as yet little evidence of their importance. Coarse woody debris (CWD) is used by a great number of wildlife species; however, few manipulative experiments have been performed in southern pines to determine whether this use is obligatory or facultative. While some species have shown responsiveness to CWD, benefits supplied by pine litter may substantially overlap those supplied by CWD in other forest types. Snags increase wildlife species diversity and richness by providing nesting and roosting sites for cavity-nesting species and foraging sites for insectivores. The effects of snag density are generally well-documented, at least for avian communities; however, the impact of snag distribution on communities of snag-dependent wildlife, both within stands and across the landscape, has not been adequately investigated. Den trees are mostly confined to hardwood species, and can contribute multiple habitat values such as mast and vertical structure. Den users are often highly selective, and may take into account features of the den itself, the immediate habitat, or the surrounding landscape. Den tree research in pine-dominated landscapes is almost completely lacking, and study of den trees in SMZs and retention patches could provide much-needed information regarding optimum density, juxtaposition, and distribution. Isolated wetlands, while individually managed at the stand level, involve definite landscape-scale considerations as well. Species associated with isolated wetlands may spend most of their life cycle in adjacent uplands, requiring knowledgeable management of both wetland and upland to insure their contribution to biodiversity. The impacts of silvicultural practices on communities associated with isolated wetlands are not well known, and most of the research conducted in pine systems is of limited scope. Long-term manipulative experiments, complete with pre-treatment data and adequate replication, are critical to understanding the disturbance regimes to which wildlife communities associated with isolated wetlands in different regions are best suited. Streamside management zones also involve both stand- and landscape-scale consideration. Because they contain a heterogeneous mix of habitat elements not always found in pine plantations, SMZs have the potential to greatly increase biodiversity in pine-dominated landscapes, to provide refuges for disturbance sensitive species, and to serve as population sources for recolonization of disturbed sites. Studies regarding the impact of SMZ width in pine-dominated landscapes have produced inconsistent and even conflicting results, and it seems unlikely that a single recommended width will suffice for all situations. Management of sites adjacent to SMZs may have as much or greater impact than SMZ width. We suggest research goals and methodology to address information gaps and research directions in southern pine forests. Long-term manipulative experiments are encouraged both to increase the power of researchers to test hypotheses and to account for long-term variation in wildlife populations. Wildlife responses to habitat manipulations should be measured using demographic characteristics rather than density alone. Statistical methods such as multivariate analyses should be brought to bear on questions of community ecology and response to habitat characteristics. Studies performed in natural pine and pine-hardwood forests can provide baseline material for comparisons with managed pines. There also is a need to improve knowledge of the impact of silvicultural actions, including herbicide use, on the dynamics of snags and CWD, and to develop reliable landscape-scale models to predict the results of management on stand-level habitat features. Â© 2008 by the National Council for Air and Stream Improvement, Inc.",292,1,"excluded","Not empirical"
"GNM_020","X.WOS.000304734700005","Female Spotless Starlings (Sturnus unicolor) remove green plants from their nests","Pablo Veiga and Jose and Polo and Vicente","JOURNAL OF ORNITHOLOGY","153","2","291-296",2012,"10.1007/s10336-011-0742-x","The males of the European Starling (Sturnus vulgaris) and Spotless Starling (S. unicolor) carry green plants to their nests. However, the consequences of this behaviour for the females are still poorly known. In this study, we evaluated the behavioural responses of female Spotless Starlings to the green plants that they find in their nests. We added green plants to a group of experimental nests (E nests) and quantified the activity of the nesting females in the E nests and in a group of non-manipulated nests (C nests). The females never added green plants to their nests, but they removed the green plants more frequently from the E nests than from the C nests. The number of departures from the nest by females that carried green plants was positively correlated with the number of visits by females that carried nothing. In contrast, the number of departures by females carrying green plants was uncorrelated with the number of visits made by females that carried nest-building materials. These results suggest that the females made a specific additional effort to remove the green plants from the E nests. We propose that this behaviour may be an adaptive response of mated females that serves to counteract the eventual negative effects of green plants on their reproductive success. However, competing hypotheses cannot be rejected, and additional work is needed to better understand the removal of green plants by female Spotless Starlings.",20,1,"selected",NA
