"","paper_ID","fulltext_screening","fulltext_notes","variable_note","authors","year_publication","population_location","Observation_ID","experiment_ID","experiment_ID_coded","group_ID","group_ID_coded","repeated_trait_ID","repeated_trait_ID_coded","bird_species","treatment_plant_species","control_plant_species","comparision_type","CH","PCH","Hypothesis","measure_central_tendency_experiment","type_measure_central_tendency_experiment","measure_dispersion_experiment","sd_experiment","type_measure_dispersion_experiment","n_experiment","effective_n_experiment","measure_central_tendency_control","type_measure_central_tendency_control","measure_dispersion_control","sd_control","type_measure_dispersion_control","n_control","effective_n_control","fitness_proxy","trait_type","proxy_decision","proxy_comment","proxies_sign","statistics_type","test_statistics_type","statistics_value","p_value","sign_relationship","total_sample_size","DF","data_location","parasite_type","time_of_gnm_addition","extractor_ID","extractor_comments","data_checker_ID","data_checker_comments","blinding","random_assignment","missing_data","shared_experiment","shared_control","fitness_proxy_cleaned","population_ID","geary_control","geary_trt","geary_test","count","SMDH","SMDH_variance","SMDH_sign","lnRR","lnRR_variance","lnRR_sign"
"230","GNM_002_add","included",NA,"mean and variance","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U",2000,"Andechs, Southern Germany","230",1,"GNM_002_add_1",1,"GNM_002_add_1",2,"GNM_002_add_2","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum",1,1,1,"both",5.05,"mean",0.1,0.854400374531753,"SE",73,73,5.14,"mean",0.1,0.866025403784439,"SE",75,75,"Number of eggs","Reproduction","include","We considered these traits as general fitness proxies i.e. they cannot be seperated into either of the hypothesis.",1,NA,NA,NA,NA,NA,NA,NA,"Table 1",NA,"b","SD","Authors use control/treatment nests after egg laying. In the species males add material before egg laying starts. I have given it before egg hatching before after that authors do not supplement.","None",NA,"no","no","no",1,1,"clutch_size","Andechs, Germany",51.2292358803987,50.3276450511945,"pass",72,-0.104074720037284,0.0270685565356941,-0.104074720037284,-0.0176648361798052,0.00077062528587732,-0.0176648361798052
"231","GNM_002_add","included",NA,"mean and variance","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U",2000,"Andechs, Southern Germany","231",1,"GNM_002_add_1",1,"GNM_002_add_1",3,"GNM_002_add_3","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum",1,1,1,"both",4.36,"mean",0.1,0.854400374531753,"SE",73,73,4.4,"mean",0.1,0.860232526704263,"SE",74,74,"Number of hatchlings","Reproduction","include","We considered these traits as general fitness proxies i.e. they cannot be seperated into either of the hypothesis.",1,NA,NA,NA,NA,NA,NA,NA,"Table 1",NA,"b","SD","Authors use control/treatment nests after egg laying. In the species males add material before egg laying starts. I have given it before egg hatching before after that authors do not supplement.","None",NA,"no","no","no",1,1,"number_of_nestling","Andechs, Germany",43.8518518518518,43.4511945392492,"pass",72,-0.0464140431858915,0.027219471077047,-0.0464140431858915,-0.00913248356327259,0.00104257892141143,-0.00913248356327259
"232","GNM_002_add","included",NA,"mean and variance","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U",2000,"Andechs, Southern Germany","232",1,"GNM_002_add_1",1,"GNM_002_add_1",4,"GNM_002_add_4","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum",1,1,1,"both",3.63,"mean",0.1,0.824621125123532,"SE",68,68,3.84,"mean",0.1,0.824621125123532,"SE",68,68,"Number of fledglings","Reproduction","include","We considered these traits as general fitness proxies i.e. they cannot be seperated into either of the hypothesis.",1,NA,NA,NA,NA,NA,NA,NA,"Table 1",NA,"b","SD","Authors use control/treatment nests after egg laying. In the species males add material before egg laying starts. I have given it before egg hatching before after that authors do not supplement. Authors have also provided Number of nestlings that died but this is a proxy that is in principle covered in the other two proxy as it is calculated as numbers of nestlings lost during the nestling period (=numbers of hatchlings minus numbers of fledglings) therefore I did not extract this repeated information.","None",NA,"no","no","no",1,1,"number_of_fledgling","Andechs, Germany",38.2593406593407,36.167032967033,"pass",72,-0.253233947141073,0.029647527323473,-0.253233947141073,-0.0562397183228761,0.0014370722420723,-0.0562397183228761
"233","GNM_002_add","included",NA,"score","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U",2000,"Andechs, Southern Germany","233",1,"GNM_002_add_1",1,"GNM_002_add_1",6,"GNM_002_add_6","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum",1,0,1,"PCH",0.4992556,"mean",0.1563275,0.41360368808045,"SE",7,7,0.5975186,"mean",0.1875931,0.530593412455225,"SE",8,8,"Fleas_score","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"Figure 1","Arthropod","b","SD",NA,"None",NA,"no","no","no",1,1,"fleas_number","Andechs, Germany",3.08866357961767,3.08352586496408,"pass",90,-0.192571326122751,0.269093266711965,0.192571326122751,-0.179667223970005,0.196611716737117,0.179667223970005
"234","GNM_002_add","included",NA,"score","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U",2000,"Andechs, Southern Germany","234",1,"GNM_002_add_1",1,"GNM_002_add_1",7,"GNM_002_add_7","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum",1,0,1,"PCH",0.4009926,"mean",0.1116625,0.569369266436554,"SE",26,26,0.4009926,"mean",0.107196,0.491233784196486,"SE",21,21,"Lice_scrore","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"Figure 1","Arthropod","b","SD",NA,"None",NA,"no","no","no",1,1,"Lice_scrore","Andechs, Germany",3.69673346020374,3.55691143272937,"pass",90,0,0.0860805860805861,0,0,0.149006415615362,0
"235","GNM_002_add","included",NA,"score","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U",2000,"Andechs, Southern Germany","235",1,"GNM_002_add_1",1,"GNM_002_add_1",8,"GNM_002_add_8","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum",1,0,1,"PCH",1.5980149,"mean",0.151861,1.063027,"SE",49,49,1.2987593,"mean",0.169727,1.1258415515853,"SE",44,44,"Mites_score","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"Figure 1","Arthropod","b","SD",NA,"None",NA,"no","no","no",1,1,"mites","Andechs, Germany",7.60881696392535,10.469463188301,"pass",90,0.271489699142865,0.043531708340647,-0.271489699142865,0.207352747318672,0.026109192145253,-0.207352747318672
"236","GNM_002_add","included",NA,"score","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U",2000,"Andechs, Southern Germany","236",1,"GNM_002_add_1",1,"GNM_002_add_1",9,"GNM_002_add_9","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum",1,0,1,"PCH",1.4014888,"mean",0.1652605,1.13296890708958,"SE",47,47,1.2942928,"mean",0.1563275,1.03695932382857,"SE",44,44,"Scab_score of nestlings","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"Figure 1",NA,"b","SD",NA,"None",NA,"no","no","no",1,1,"scab_score","Andechs, Germany",8.23259126704793,8.43561235348989,"pass",90,0.0977249816183401,0.0440563419446585,-0.0977249816183401,0.0795706545547534,0.0284929454884604,-0.0795706545547534
"237","GNM_002_add","included",NA,"mean and variance","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U",2000,"Andechs, Southern Germany","237",1,"GNM_002_add_1",1,"GNM_002_add_1",10,"GNM_002_add_10","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum",1,0,1,"PCH",0.997,"mean",0.06,0.305941170815567,"SE",26,26,0.997,"mean",0.07,0.320780298646909,"SE",21,21,"Phytohaemagglutinin (PHA) of nestlings","Physiology","include","Authors inject PHA into the the wings of the nestlings. This tests the T-cell mediated immune reponse. The thicker the swelling the stronger the immune response. They want to test if GNM group nestlings show better immune reponse than non GNM group.",1,NA,NA,NA,NA,NA,NA,NA,"Results Text",NA,"b","SD",NA,"None",NA,"no","no","no",1,1,"nestling_immunity","Andechs, Germany",14.0752941176471,16.4584126984127,"pass",40,0,0.0860805860805861,0,0,0.00855123042145494,0
"238","GNM_002_add","included",NA,"mean and variance","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U",2000,"Andechs, Southern Germany","238",1,"GNM_002_add_1",1,"GNM_002_add_1",14,"GNM_002_add_14","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum",1,1,1,"both",69.94251,"mean",0.8501027,4.33469025585791,"SE",26,26,67.81109,"mean",0.6776181,3.52100693198486,"SE",27,27,"Body mass at fledgling","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"Figure 2",NA,"b","SD","I have given Group ID 1 for all as the authors have only studied it as experimental nests and control nests. In these proxies, authors have measures mite load and used that to divide the groups into high/low mite load for both treatment/control nests. I have not considered them seperate group ID as the individuals remain the same. I have used repeated trait ID to record the repeated measures of the same proxy.","None",NA,"no","no","no",1,1,"nestling_mass","Andechs, Germany",99.15462693257,81.4917901768138,"pass",70,0.53284395668775,0.0781770913681855,0.53284395668775,0.0309478680033112,0.000247581872989084,0.0309478680033112
"239","GNM_002_add","included",NA,"mean and variance","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U",2000,"Andechs, Southern Germany","239",1,"GNM_002_add_1",1,"GNM_002_add_1",15,"GNM_002_add_15","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum",1,1,1,"both",70.11499,"mean",0.825462,4.367934337468,"SE",28,28,66.77618,"mean",0.7022587,3.5112935,"SE",25,25,"Body mass at fledgling","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"Figure 2",NA,"b","SD","I have given Group ID 1 for all as the authors have only studied it as experimental nests and control nests. In these proxies, authors have measures mite load and used that to divide the groups into high/low mite load for both treatment/control nests. I have not considered them seperate group ID as the individuals remain the same. I have used repeated trait ID to record the repeated measures of the same proxy.","None",NA,"no","no","no",1,1,"nestling_mass","Andechs, Germany",94.1462593528144,84.1886160269423,"pass",70,0.824873022276411,0.0821332998923935,0.824873022276411,0.0487901784317177,0.00024920191021672,0.0487901784317177
"240","GNM_002_add","included",NA,"mean and variance","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U",2000,"Andechs, Southern Germany","240",1,"GNM_002_add_1",1,"GNM_002_add_1",18,"GNM_002_add_18","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum",1,0,1,"PCH",43.78419,"mean",0.43769,2.18845,"SE",25,25,43.24924,"mean",0.6930091,3.60098091392274,"SE",27,27,"Haematocrit","Physiology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"Figure 2",NA,"b","SD","I have given Group ID 1 for all as the authors have only studied it as experimental nests and control nests. In these proxies, authors have measures mite load and used that to divide the groups into high/low mite load for both treatment/control nests. I have not considered them seperate group ID as the individuals remain the same. I have used repeated trait ID to record the repeated measures of the same proxy.","None",NA,"no","no","no",1,1,"hemoglobin_measure","Andechs, Germany",61.8353467243812,99.0442623050945,"pass",40,0.175220334284499,0.0773322501672945,0.175220334284499,0.0122931323477857,0.000356686811464206,0.0122931323477857
"241","GNM_002_add","included",NA,"mean and variance","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U",2000,"Andechs, Southern Germany","241",1,"GNM_002_add_1",1,"GNM_002_add_1",19,"GNM_002_add_19","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum",1,0,1,"PCH",42.89666,"mean",0.5714286,2.91372558202501,"SE",26,26,41.72948,"mean",0.5592705,2.7963525,"SE",25,25,"Haematocrit","Physiology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"Figure 2",NA,"b","SD","I have given Group ID 1 for all as the authors have only studied it as experimental nests and control nests. In these proxies, authors have measures mite load and used that to divide the groups into high/low mite load for both treatment/control nests. I have not considered them seperate group ID as the individuals remain the same. I have used repeated trait ID to record the repeated measures of the same proxy.","None",NA,"no","no","no",1,1,"hemoglobin_measure","Andechs, Germany",73.8753730648821,74.3542069489563,"pass",40,0.402265524927435,0.0800479850551183,0.402265524927435,0.027586133958589,0.000357071720305358,0.027586133958589
"242","GNM_001_add","included",NA,"mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"City of Lodz, Central Poland,  (51.50N, 19.29E)","242",1,"GNM_001_add_1",1,"GNM_001_add_1",1,"GNM_001_add_1","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ",1,1,1,"both",50.7,"mean",1.42,1.42,"SD",10,10,50.77,"mean",1.59,1.59,"SD",13,13,"Laying date","Phenology","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"Table 2",NA,"a","SD",NA,"None",NA,"no","yes","no",1,1,"laying_date","Lodz, Poland",112.955969968861,110.15285288254,"pass",4,-0.044400085640268,0.176965932740574,0.044400085640268,-0.00137971836216554,0.00015389024852991,0.00137971836216554
"243","GNM_001_add","included",NA,"mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"City of Lodz, Central Poland,  (51.50N, 19.29E)","243",1,"GNM_001_add_1",1,"GNM_001_add_1",2,"GNM_001_add_2","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ",1,1,1,"both",9.4,"mean",0.84,0.84,"SD",10,10,9.54,"mean",1.13,1.13,"SD",13,13,"Clutch Size","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"Table 2",NA,"a","SD",NA,"None",NA,"no","yes","no",1,1,"clutch_size","Lodz, Poland",29.8654512728699,34.5242857207698,"pass",72,-0.13281743486962,0.177306565423193,-0.13281743486962,-0.0147837961842369,0.00187778827934221,-0.0147837961842369
"244","GNM_001_add","included",NA,"mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"City of Lodz, Central Poland,  (51.50N, 19.29E)","244",1,"GNM_001_add_1",1,"GNM_001_add_1",3,"GNM_001_add_3","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ",1,1,1,"both",8.4,"mean",2.07,2.07,"SD",10,10,8.69,"mean",1.18,1.18,"SD",13,13,"Brood Size","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"Table 2",NA,"a","SD",NA,"None",NA,"no","yes","no",1,1,"number_of_nestling","Lodz, Poland",26.0517510450379,12.5194449607232,"pass",72,-0.172278247114257,0.177568289845441,-0.172278247114257,-0.0339412334280326,0.00749104655837195,-0.0339412334280326
"245","GNM_001_add","included",NA,"mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"City of Lodz, Central Poland,  (51.50N, 19.29E)","245",1,"GNM_001_add_1",1,"GNM_001_add_1",4,"GNM_001_add_4","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ",1,0,1,"PCH",129.57,"mean",14.5,14.5,"SD",10,10,199.65,"mean",11.58,11.58,"SD",13,13,"Hemoglobin level","Physiology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"Table 2",NA,"a","SD",NA,"None",NA,"no","yes","no",1,1,"Hemoglobin level","Lodz, Poland",60.9901786287549,27.5684653610104,"pass",40,-5.23071887820004,0.771714815678691,-5.23071887820004,-0.432344557868511,0.0015111365804668,-0.432344557868511
"246","GNM_001_add","included",NA,"mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"City of Lodz, Central Poland,  (51.50N, 19.29E)","246",1,"GNM_001_add_1",1,"GNM_001_add_1",5,"GNM_001_add_5","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ",1,0,1,"PCH",233.33,"mean",37.6,37.6,"SD",10,10,251.08,"mean",39.89,39.89,"SD",13,13,"Glucose level","Physiology","sensitivity-analysis","We will not include this in our main analysis and only do a sensitivity analysis for the flagged proxies. We do not consider glucose concentration to be a meaningful fitness proxy because 1. The blood samples of the birds were collected at random time of the day without any strict protocol for between sampling differences. Blood glucose levels could change very rapidly depending on the consumption of food and there could be great between individual variation in the population. Circadian rhythm could also influence the blood sugar levels. 2. Authors themselves call this a less robust proxy - ""The level of blood glucose is considered a reverse (lower concentration of glucose is related to higher body condition) and a less robust (more variable) indicator of body condition than haemoglobin but is also useful in studies of ecophysiology""",-1,NA,NA,NA,NA,NA,NA,NA,"Table 2",NA,"a","SD",NA,"None",NA,"no","yes","no",1,1,"Glucose level","Lodz, Poland",22.2662578414517,19.1451542928668,"pass",40,-0.439488850491065,0.181121999742772,0.439488850491065,-0.0733178528903635,0.00453837943952839,0.0733178528903635
"247","GNM_001_add","included",NA,"mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"City of Lodz, Central Poland,  (51.50N, 19.29E)","247",1,"GNM_001_add_1",1,"GNM_001_add_1",6,"GNM_001_add_6","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ",1,0,1,"PCH",45.55,"mean",3.65,3.65,"SD",10,10,43.34,"mean",3.44,3.44,"SD",13,13,"Hematocrit %","Physiology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"Table 2",NA,"a","SD","The authors took measures from 3 individuals per nest, could not get the measures for all 3x13 indiiduals, but since our unit of sample size is nests, we recorded that as 13 assuming not all nestling lost were from the same nests,.","None",NA,"no","yes","no",1,1,"Hematocrit %","Lodz, Poland",44.5686638793752,38.5009682380674,"pass",40,0.603126444103939,0.184830935783457,0.603126444103939,0.0497346275977541,0.00112672304425401,0.0497346275977541
"248","GNM_001_add","included",NA,"mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"City of Lodz, Central Poland,  (51.50N, 19.29E)","248",1,"GNM_001_add_1",1,"GNM_001_add_1",7,"GNM_001_add_7","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ",1,1,1,"both",16.45,"mean",0.89,0.89,"SD",10,10,16.15,"mean",1.68,1.68,"SD",13,13,"Body mass nestling","Physiology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"Table 2",NA,"a","SD",NA,"None",NA,"no","yes","no",1,1,"nestling_mass","Lodz, Poland",34.0065359516471,57.0232584376759,"pass",40,0.206933155427167,0.177853975419056,0.206933155427167,0.0184054275427153,0.00112511350942739,0.0184054275427153
"249","GNM_001_add","included",NA,"mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"City of Lodz, Central Poland,  (51.50N, 19.29E)","249",1,"GNM_001_add_1",1,"GNM_001_add_1",8,"GNM_001_add_8","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ",1,1,1,"both",45.57,"mean",4.04,4.04,"SD",10,10,43.73,"mean",2.76,2.76,"SD",13,13,"Nestling wing length","Physiology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"Table 2",NA,"a","SD",NA,"None",NA,"no","yes","no",1,1,"nestling_wing_length","Lodz, Poland",56.049216422984,34.7995636256636,"pass",40,0.526428351817249,0.182947572783882,0.526428351817249,0.0412152398509621,0.00109238677084471,0.0412152398509621
"250","GNM_001_add","included",NA,"mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"City of Lodz, Central Poland,  (51.50N, 19.29E)","250",1,"GNM_001_add_1",1,"GNM_001_add_1",9,"GNM_001_add_9","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ",1,1,1,"both",0.98,"mean",0.016,0.0505964425626941,"SE",10,10,0.94,"mean",0.022,0.0793221280602078,"SE",13,13,"Fledgling success","Reproduction","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"Text above Table 1",NA,"a","SD",NA,"None",NA,"no","yes","no",1,1,"Fledgling success","Lodz, Poland",41.9210977701544,59.7560975609756,"pass",72,0.562773280857085,0.183808158784961,0.562773280857085,0.0416726964005681,0.000814314768876481,0.0416726964005681
"251","GNM_001_add","included",NA,"mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"City of Lodz, Central Poland,  (51.50N, 19.29E)","251",1,"GNM_001_add_1",1,"GNM_001_add_1",10,"GNM_001_add_10","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ",1,0,1,"PCH",50,"mean",55.0555275255002,55.0555275255002,"SD",10,10,42.5,"mean",49.7182973452339,49.7182973452339,"SD",12,12,"Mites","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"Calculated values from Table 3 using R script","Arthropod","a","SD","Taxonomic group as given in the article: Acari","None",NA,"no","yes","no",1,1,"mites","Lodz, Poland",2.90073772459311,2.80185212585665,"fail",90,0.138243149082717,0.183767678066704,-0.138243149082717,0.162518929497775,0.235288693159973,-0.162518929497775
"252","GNM_001_add","included",NA,"mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"City of Lodz, Central Poland,  (51.50N, 19.29E)","252",1,"GNM_001_add_1",1,"GNM_001_add_1",11,"GNM_001_add_11","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ",1,0,1,"PCH",52.6,"mean",125.54432594816,125.54432594816,"SD",10,10,10.5833333333333,"mean",6.28791529744786,6.28791529744786,"SD",12,12,"Beetles","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"Calculated values from Table 3 using R script","Arthropod","a","SD","Taxonomic group as given in the article:  Coleoptera","None",NA,"no","yes","no",1,1,"Beetles","Lodz, Poland",5.71151829762754,1.29260189855207,"fail",90,0.47918534730878,0.188551937812321,-0.47918534730878,1.60343568307308,0.599085376310346,-1.60343568307308
"253","GNM_001_add","included",NA,"mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"City of Lodz, Central Poland,  (51.50N, 19.29E)","253",1,"GNM_001_add_1",1,"GNM_001_add_1",12,"GNM_001_add_12","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ",1,0,1,"PCH",0.2,"mean",0.632455532033676,0.632455532033676,"SD",10,10,0,"mean",0,0,"SD",12,12,"Springtails","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"Calculated values from Table 3 using R script","Arthropod","a","SD","Taxonomic group as given in the article: Collembola","None",NA,"no","yes","no",1,1,"Springtails","Lodz, Poland",NA,0.975609756097561,"fail",90,0.453465001955609,0.188006753969665,-0.453465001955609,NA,NA,NA
"254","GNM_001_add","included",NA,"mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"City of Lodz, Central Poland,  (51.50N, 19.29E)","254",1,"GNM_001_add_1",1,"GNM_001_add_1",13,"GNM_001_add_13","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ",1,0,1,"PCH",0.4,"mean",0.699205898780101,0.699205898780101,"SD",10,10,0.0833333333333333,"mean",0.288675134594813,0.288675134594813,"SD",12,12,"Skin Beetles","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"Calculated values from Table 3 using R script","Arthropod","a","SD","Taxonomic group as given in the article: Dermestidae","None",NA,"no","yes","no",1,1,"Skin Beetles","Lodz, Poland",0.979591836734693,1.76494445606496,"fail",90,0.590809762786015,0.191266428237953,-0.590809762786015,1.56861591791385,1.30555555555556,-1.56861591791385
"255","GNM_001_add","included",NA,"mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"City of Lodz, Central Poland,  (51.50N, 19.29E)","255",1,"GNM_001_add_1",1,"GNM_001_add_1",14,"GNM_001_add_14","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ",1,0,1,"PCH",1.5,"mean",2.63523138347365,2.63523138347365,"SD",10,10,4.33333333333333,"mean",4.9969687781391,4.9969687781391,"SD",12,12,"Flies","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"Calculated values from Table 3 using R script","Arthropod","a","SD","Taxonomic group as given in the article: Diptera","None",NA,"no","yes","no",1,1,"Flies","Lodz, Poland",2.9427355921922,1.75609756097561,"fail",90,-0.663804792732128,0.193347806125473,0.663804792732128,-1.06087196068526,0.419454239967061,1.06087196068526
"256","GNM_001_add","included",NA,"mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"City of Lodz, Central Poland,  (51.50N, 19.29E)","256",1,"GNM_001_add_1",1,"GNM_001_add_1",15,"GNM_001_add_15","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ",1,0,1,"PCH",0,"mean",0,0,"SD",10,10,0.0833333333333333,"mean",0.288675134594813,0.288675134594813,"SD",12,12,"True Bugs","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"Calculated values from Table 3 using R script","Arthropod","a","SD","Taxonomic group as given in the article: Hemiptera","None",NA,"no","yes","no",1,1,"True Bugs","Lodz, Poland",0.979591836734693,NA,"fail",90,-0.37443640192956,0.186519756494469,0.37443640192956,NA,NA,NA
