"paper_ID","fulltext_screening","fulltext_notes","variable_note","authors","year_publication","population_location","Observation_ID","experiment_ID","group_ID","repeated_trait_ID","bird_species","treatment_plant_species","control_plant_species","comparision_type","CH","PCH","Hypothesis","measure_central_tendency_experiment","type_measure_central_tendency_experiment","measure_dispersion_experiment","type_measure_dispersion_experiment","n_experiment","measure_central_tendency_control","type_measure_central_tendency_control","measure_dispersion_control","type_measure_dispersion_control","n_control","fitness_proxy","trait_type","proxy_decision","proxy_comment","proxies_sign","statistics_type","test_statistics_type","statistics_value","p_value","sign_relationship","total_sample_size","DF","data_location","parasite_type","time_of_gnm_addition","extractor_ID","extractor_comments","data_checker_ID","data_checker_comments","blinding","random_assignment","missing_data","shared_experiment","shared_control","fitness_proxy_cleaned"
"GNM_355","included","NA","Effective treatment sample size shared by 2 Effective control sample size shared by 2","Clark L; Mason JR",1988,"SWRC_Philadelphia",208,"1","3","1","Sturnus vulgaris","Daucus_carota, Erigeron_philadelphicus","grass","2","1","1","both",74.0417099999999,"mean",6.49514419528053,"SD",8,73.6707457142856,"mean",7.63322831420741,"SD",7,"chick mass (Day18)","Morphology","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"Fig 2","NA","c","TR","Treatment = PA (plant addition); control = PR (plant removal); I scored as 2 for comparison type, even though plant removal is not exactly the same as no added material","SD","I replaced the popular name ""Wild carrot"" by ""Daucus_carota"" for one of the plant species; I noticed that the comparison between control groups was fliped for the variable ""log number of mites"" in all days, and fixed it throughout the spreadsheet. I changed the order of the variable comparison type (to what I considered to fit the data the most), I included the time of addition of GNM to continuously (previously marked as unknown). I added the identity of the groups being compared in the ""extractor_comments"", SD, I have combined the months since the sample size was 1. I used table from https://training.cochrane.org/handbook/current/chapter-06 to calculate means and SD and sample size. I decided not to combine the days since that would be pseudoreplication since the sample is the same and only repeated measures are taken.","no","yes","no",2,2,"chick_mass"
"GNM_355","included","NA","Effective treatment sample size shared by 2 Effective control sample size shared by 2","Clark L; Mason JR",1988,"SWRC_Philadelphia",209,"1","3","2","Sturnus vulgaris","Daucus_carota, Erigeron_philadelphicus","blank","1","1","1","both",74.0417099999999,"mean",6.49514419528053,"SD",8,74.5156879999999,"mean",10.6838550389704,"SD",5,"chick mass (Day18)","Morphology","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"Fig 2","NA","c","TR","Treatment = PA (plant addition); control = NR (nest replacement)","SD","I replaced the popular name ""Wild carrot"" by ""Daucus_carota"" for one of the plant species; I noticed that the comparison between control groups was fliped for the variable ""log number of mites"" in all days, and fixed it throughout the spreadsheet. I changed the order of the variable comparison type (to what I considered to fit the data the most), I included the time of addition of GNM to continuously (previously marked as unknown). I added the identity of the groups being compared in the ""extractor_comments"", SD, I have combined the months since the sample size was 1. I used table from https://training.cochrane.org/handbook/current/chapter-06 to calculate means and SD and sample size. I decided not to combine the days since that would be pseudoreplication since the sample is the same and only repeated measures are taken.","no","yes","no",2,2,"chick_mass"
"GNM_355","included","NA","Effective treatment sample size shared by 2 Effective control sample size shared by 2","Clark L; Mason JR",1988,"SWRC_Philadelphia",210,"1","3","3","Sturnus vulgaris","grass","blank","3","1","1","both",73.6707457142856,"mean",7.63322831420741,"SD",7,74.5156879999999,"mean",10.6838550389704,"SD",5,"chick mass (Day18)","Morphology","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"Fig 2","NA","c","TR",NA,"SD","I replaced the popular name ""Wild carrot"" by ""Daucus_carota"" for one of the plant species; I noticed that the comparison between control groups was fliped for the variable ""log number of mites"" in all days, and fixed it throughout the spreadsheet. I changed the order of the variable comparison type (to what I considered to fit the data the most), I included the time of addition of GNM to continuously (previously marked as unknown). I added the identity of the groups being compared in the ""extractor_comments"", SD, I have combined the months since the sample size was 1. I used table from https://training.cochrane.org/handbook/current/chapter-06 to calculate means and SD and sample size. I decided not to combine the days since that would be pseudoreplication since the sample is the same and only repeated measures are taken.","no","yes","no",2,2,"chick_mass"
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.",2023,"Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",211,"1","1","1","Cyanistes caeruleus","Mentha sp.","Grass","1","1","1","both",5.82,"mean",0.14,"se",8,5.88,"mean",0.17,"se",8,"Body mass (at 7 days of age) (g)","Morphology","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"table 2","NA","c","JMGS","NA","SD","Weight at day 7 is with 40 chicks and the nests at day 7 are 8. And in all the other traits, the chicks are the same so I think it is fair to assume they are all there","y","y","n",1,1,"nestling_mass"
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.",2023,"Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",212,"1","1","2","Cyanistes caeruleus","Mentha sp.","Grass","1","1","1","both",83.81,"mean",0.36,"se",8,85.1,"mean",0.46,"se",8,"Saturation (%)","Morphology","include","Authors say: ""Mouth colouration is generally considered a predictor of nestling condition (de Ayala et al. 2007; Ewen et al. 2008; Dugas and McGraw 2011) and survival (PM-R et al. unpublished data), given that it reflects the access to higher quality of food resources rich in carotenoids. Carotenoids, among other functions, have been related to the prevention of oxidative stress (Pérez-Rodríguez (2009) but see Costantini and Møller (2008)).""",1,"NA","NA",NA,NA,NA,NA,NA,"table 2","NA","c","JMGS","NA","SD","Weight at day 7 is with 40 chicks and the nests at day 7 are 8. And in all the other traits, the chicks are the same so I think it is fair to assume they are all there","y","y","n",1,1,"mouth_colouration"
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.",2023,"Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",213,"1","1","3","Cyanistes caeruleus","Mentha sp.","Grass","1","1","1","both",29.65,"mean",0.17,"se",8,29.03,"mean",0.2,"se",8,"Hue (°)","Morphology","include","Authors say: ""Mouth colouration is generally considered a predictor of nestling condition (de Ayala et al. 2007; Ewen et al. 2008; Dugas and McGraw 2011) and survival (PM-R et al. unpublished data), given that it reflects the access to higher quality of food resources rich in carotenoids. Carotenoids, among other functions, have been related to the prevention of oxidative stress (Pérez-Rodríguez (2009) but see Costantini and Møller (2008)).""",1,"NA","NA",NA,NA,NA,NA,NA,"table 2","NA","c","JMGS","NA","SD","Weight at day 7 is with 40 chicks and the nests at day 7 are 8. And in all the other traits, the chicks are the same so I think it is fair to assume they are all there","y","y","n",1,1,"mouth_colouration"
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.",2023,"Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",214,"1","1","4","Cyanistes caeruleus","Mentha sp.","Grass","1","1","1","both",42.53,"mean",1.18,"se",8,49.29,"mean",1.29,"se",8,"Brightness (%)","Morphology","include","Authors say: ""Mouth colouration is generally considered a predictor of nestling condition (de Ayala et al. 2007; Ewen et al. 2008; Dugas and McGraw 2011) and survival (PM-R et al. unpublished data), given that it reflects the access to higher quality of food resources rich in carotenoids. Carotenoids, among other functions, have been related to the prevention of oxidative stress (Pérez-Rodríguez (2009) but see Costantini and Møller (2008)).""",1,"NA","NA",NA,NA,NA,NA,NA,"table 2","NA","c","JMGS","NA","SD","Weight at day 7 is with 40 chicks and the nests at day 7 are 8. And in all the other traits, the chicks are the same so I think it is fair to assume they are all there","y","y","n",1,1,"mouth_colouration"
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.",2023,"Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",215,"1","1","5","Cyanistes caeruleus","Mentha sp.","Grass","1","1","1","both",5,"mean",0.3,"se",8,5.25,"mean",0.22,"se",8,"Brood size (at day 7)","Reproduction","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"table 2","NA","c","JMGS","NA","NA","NA","y","y","n",1,1,"number_of_nestling"
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.",2023,"Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",216,"1","1","6","Cyanistes caeruleus","Mentha sp.","Grass","1","1","1","both",1.88,"mean",0.45,"se",8,1.25,"mean",0.46,"se",8,"Number of fledglings","Reproduction","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"table 2","NA","c","JMGS","NA","NA","NA","y","y","n",1,1,"number_of_fledgling"
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.",2023,"Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",217,"1","1","7","Cyanistes caeruleus","Mentha sp.","Grass","1","1","1","both",0.27,"mean",0.006,"se",8,0.19,"mean",0.07,"se",8,"Fledging success (%)","Reproduction","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"table 2","NA","c","JMGS","NA","NA","NA","y","y","n",1,1,"fledgling_success"
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.",2023,"Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",218,"1","1","8","Cyanistes caeruleus","Mentha sp.","Grass","1","0","1","PCH",1.75,"mean",0.95,"se",8,1,"mean",0.61,"se",8,"Abundance of blowflies (larvae and pupae)","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"table 2","Arthropod","c","JMGS","NA","NA","NA","y","y","n",1,1,"blowflies_number"
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.",2023,"Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",219,"1","1","9","Cyanistes caeruleus","Mentha sp.","Grass","1","0","1","PCH",2,"mean",1.41,"se",8,13.88,"mean",9.41,"se",8,"Abundance of fleas (larvae and adults)","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"table 2","Arthropod","c","JMGS","NA","NA","NA","y","y","n",1,1,"fleas_number"
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.",2023,"Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",220,"1","1","10","Cyanistes caeruleus","Mentha sp.","Grass","1","0","1","PCH",100.4,"mean",35.19,"se",5,105,"mean",63.79,"se",4,"Abundance of facultative parasitic mites (Androlaelaps sp.)","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"table 2","Arthropod","c","JMGS","NA","NA","NA","y","y","n",1,1,"mites"
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.",2023,"Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",221,"1","1","11","Cyanistes caeruleus","Mentha sp.","Grass","1","0","1","PCH",6,"mean",1.94,"se",5,1.5,"mean",0.63,"se",4,"Abundance of obligatory parasitic mites (Macronyssidae/","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"table 2","Arthropod","c","JMGS","NA","NA","NA","y","y","n",1,1,"mites"
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.",2023,"Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",222,"1","1","12","Cyanistes caeruleus","Mentha sp.","Grass","1","1","1","both",38.99,"mean",3,"se",7,44.24,"mean",3.12,"se",6,"Feeding rate (feeds/hour)","Behaviour","sensitivity-analysis","The relation of this with fitness can be argued. A higher feeding rate can indicate better care and resource collection which might suggest higher fitness of the parents or brood. However, if feeding is high, it could also imply poor quality of food availability or compensation of poor health of the nestling.",1,"NA","NA",NA,NA,NA,NA,NA,"table 2","NA","c","JMGS","NA","NA","NA","y","y","n",1,1,"Feeding rate (feeds/hour)"
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.",2023,"Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal",223,"1","1","13","Cyanistes caeruleus","Mentha sp.","Grass","1","1","1","both",4.35,"mean",0.58,"se",7,4.1,"mean",0.41,"se",5,"Time spent begging by broods (seconds/hour)","Behaviour","sensitivity-analysis","This is quite tricky to interpret. Begging is generally a signal that chicks are hungry and in need of care. More begging might indicate a greater demand for resources and therefore potentially less fitness in terms of immediate brood condition but studies also suggest that begging intensity is an evolved behaviour to maximise parental care and could imply it is not related to fitness but rather a strategy to elicit care.",1,"NA","NA",NA,NA,NA,NA,NA,"table 2","NA","c","JMGS","NA","NA","NA","y","y","n",1,1,"Time spent begging by broods (seconds/hour)"
"GNM_002_add","included","NA","mean and variance","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U",2000,"Andechs, Southern Germany",224,"1","1","1","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum","1","1","1","both",27.4,"mean",2.3,"SE",73,27.4,"mean",2.3,"SE",74,"Onset of Laying","Phenology","include","We considered these traits as general fitness proxies i.e. they cannot be seperated into either of the hypothesis.",-1,"NA","NA",NA,NA,NA,NA,NA,"Table 1","NA","b","SD","Authors use control/treatment nests after egg laying. In the species males add material before egg laying starts. I have given it before egg hatching before after that authors do not supplement. Authors say the assignment of nest was such that clutch size was 4+-1 for each group. I have assigned no for random assignment.","None","NA","no","no","no",1,1,"laying_date"
"GNM_002_add","included","NA","mean and variance","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U",2000,"Andechs, Southern Germany",225,"1","1","2","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum","1","1","1","both",5.05,"mean",0.1,"SE",73,5.14,"mean",0.1,"SE",75,"Number of eggs","Reproduction","include","We considered these traits as general fitness proxies i.e. they cannot be seperated into either of the hypothesis.",1,"NA","NA",NA,NA,NA,NA,NA,"Table 1","NA","b","SD","Authors use control/treatment nests after egg laying. In the species males add material before egg laying starts. I have given it before egg hatching before after that authors do not supplement.","None","NA","no","no","no",1,1,"clutch_size"
"GNM_002_add","included","NA","mean and variance","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U",2000,"Andechs, Southern Germany",226,"1","1","3","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum","1","1","1","both",4.36,"mean",0.1,"SE",73,4.4,"mean",0.1,"SE",74,"Number of hatchlings","Reproduction","include","We considered these traits as general fitness proxies i.e. they cannot be seperated into either of the hypothesis.",1,"NA","NA",NA,NA,NA,NA,NA,"Table 1","NA","b","SD","Authors use control/treatment nests after egg laying. In the species males add material before egg laying starts. I have given it before egg hatching before after that authors do not supplement.","None","NA","no","no","no",1,1,"number_of_nestling"
"GNM_002_add","included","NA","mean and variance","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U",2000,"Andechs, Southern Germany",227,"1","1","4","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum","1","1","1","both",3.63,"mean",0.1,"SE",68,3.84,"mean",0.1,"SE",68,"Number of fledglings","Reproduction","include","We considered these traits as general fitness proxies i.e. they cannot be seperated into either of the hypothesis.",1,"NA","NA",NA,NA,NA,NA,NA,"Table 1","NA","b","SD","Authors use control/treatment nests after egg laying. In the species males add material before egg laying starts. I have given it before egg hatching before after that authors do not supplement. Authors have also provided Number of nestlings that died but this is a proxy that is in principle covered in the other two proxy as it is calculated as numbers of nestlings lost during the nestling period (=numbers of hatchlings minus numbers of fledglings) therefore I did not extract this repeated information.","None","NA","no","no","no",1,1,"number_of_fledgling"
"GNM_002_add","included","NA","score","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U",2000,"Andechs, Southern Germany",228,"1","1","6","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum","1","0","1","PCH",0.4992556,"mean",0.1563275,"SE",7,0.5975186,"mean",0.1875931,"SE",8,"Fleas_score","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Figure 1","Arthropod","b","SD","NA","None","NA","no","no","no",1,1,"fleas_number"
"GNM_002_add","included","NA","score","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U",2000,"Andechs, Southern Germany",229,"1","1","7","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum","1","0","1","PCH",0.4009926,"mean",0.1116625,"SE",26,0.4009926,"mean",0.107196,"SE",21,"Lice_scrore","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Figure 1","Arthropod","b","SD","NA","None","NA","no","no","no",1,1,"Lice_scrore"
"GNM_002_add","included","NA","score","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U",2000,"Andechs, Southern Germany",230,"1","1","8","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum","1","0","1","PCH",1.5980149,"mean",0.151861,"SE",49,1.2987593,"mean",0.169727,"SE",44,"Mites_score","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Figure 1","Arthropod","b","SD","NA","None","NA","no","no","no",1,1,"mites"
"GNM_002_add","included","NA","score","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U",2000,"Andechs, Southern Germany",231,"1","1","9","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum","1","0","1","PCH",1.4014888,"mean",0.1652605,"SE",47,1.2942928,"mean",0.1563275,"SE",44,"Scab_score of nestlings","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Figure 1","NA","b","SD","NA","None","NA","no","no","no",1,1,"scab_score"
"GNM_002_add","included","NA","mean and variance","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U",2000,"Andechs, Southern Germany",232,"1","1","10","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum","1","0","1","PCH",0.997,"mean",0.06,"SE",26,0.997,"mean",0.07,"SE",21,"Phytohaemagglutinin (PHA) of nestlings","Physiology","include","Authors inject PHA into the the wings of the nestlings. This tests the T-cell mediated immune reponse. The thicker the swelling the stronger the immune response. They want to test if GNM group nestlings show better immune reponse than non GNM group.",1,"NA","NA",NA,NA,NA,NA,NA,"Results Text","NA","b","SD","NA","None","NA","no","no","no",1,1,"nestling_immunity"
"GNM_002_add","included","NA","mean and variance","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U",2000,"Andechs, Southern Germany",233,"1","1","14","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum","1","1","1","both",69.94251,"mean",0.8501027,"SE",26,67.81109,"mean",0.6776181,"SE",27,"Body mass at fledgling","Morphology","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"Figure 2","NA","b","SD","I have given Group ID 1 for all as the authors have only studied it as experimental nests and control nests. In these proxies, authors have measures mite load and used that to divide the groups into high/low mite load for both treatment/control nests. I have not considered them seperate group ID as the individuals remain the same. I have used repeated trait ID to record the repeated measures of the same proxy.","None","NA","no","no","no",1,1,"nestling_mass"
"GNM_002_add","included","NA","mean and variance","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U",2000,"Andechs, Southern Germany",234,"1","1","14","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum","1","1","1","both",70.11499,"mean",0.825462,"SE",28,66.77618,"mean",0.7022587,"SE",25,"Body mass at fledgling","Morphology","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"Figure 2","NA","b","SD","I have given Group ID 1 for all as the authors have only studied it as experimental nests and control nests. In these proxies, authors have measures mite load and used that to divide the groups into high/low mite load for both treatment/control nests. I have not considered them seperate group ID as the individuals remain the same. I have used repeated trait ID to record the repeated measures of the same proxy.","None","NA","no","no","no",1,1,"nestling_mass"
"GNM_002_add","included","NA","mean and variance","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U",2000,"Andechs, Southern Germany",235,"1","1","16","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum","1","0","1","PCH",43.78419,"mean",0.43769,"SE",25,43.24924,"mean",0.6930091,"SE",27,"Haematocrit","Physiology","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"Figure 2","NA","b","SD","I have given Group ID 1 for all as the authors have only studied it as experimental nests and control nests. In these proxies, authors have measures mite load and used that to divide the groups into high/low mite load for both treatment/control nests. I have not considered them seperate group ID as the individuals remain the same. I have used repeated trait ID to record the repeated measures of the same proxy.","None","NA","no","no","no",1,1,"hemoglobin_measure"
"GNM_002_add","included","NA","mean and variance","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U",2000,"Andechs, Southern Germany",236,"1","1","16","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum","1","0","1","PCH",42.89666,"mean",0.5714286,"SE",26,41.72948,"mean",0.5592705,"SE",25,"Haematocrit","Physiology","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"Figure 2","NA","b","SD","I have given Group ID 1 for all as the authors have only studied it as experimental nests and control nests. In these proxies, authors have measures mite load and used that to divide the groups into high/low mite load for both treatment/control nests. I have not considered them seperate group ID as the individuals remain the same. I have used repeated trait ID to record the repeated measures of the same proxy.","None","NA","no","no","no",1,1,"hemoglobin_measure"
"GNM_001_add","included","NA","mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"city of Łódź, central Poland,  (51°50ʹN, 19°29ʹE)",237,"1","1","1","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ","1","1","1","both",50.7,"mean",1.42,"SD",10,50.77,"mean",1.59,"SD",13,"Laying date","Phenology","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Table 2","NA","a","SD","NA","None","NA","no","yes","no",1,1,"laying_date"
"GNM_001_add","included","NA","mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"city of Łódź, central Poland,  (51°50ʹN, 19°29ʹE)",238,"1","1","2","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ","1","1","1","both",9.4,"mean",0.84,"SD",10,9.54,"mean",1.13,"SD",13,"Clutch Size","Reproduction","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"Table 2","NA","a","SD","NA","None","NA","no","yes","no",1,1,"clutch_size"
"GNM_001_add","included","NA","mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"city of Łódź, central Poland,  (51°50ʹN, 19°29ʹE)",239,"1","1","3","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ","1","1","1","both",8.4,"mean",2.07,"SD",10,8.69,"mean",1.18,"SD",13,"Brood Size","Reproduction","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"Table 2","NA","a","SD","NA","None","NA","no","yes","no",1,1,"number_of_nestling"
"GNM_001_add","included","NA","mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"city of Łódź, central Poland,  (51°50ʹN, 19°29ʹE)",240,"1","1","4","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ","1","0","1","PCH",129.57,"mean",14.5,"SD",10,199.65,"mean",11.58,"SD",13,"Hemoglobin level","Physiology","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"Table 2","NA","a","SD","NA","None","NA","no","yes","no",1,1,"Hemoglobin level"
