paper_id,label,title,author,journal,volume,number,pages,year,doi,abstract,search_duplicated,n_duplicates,screened_abstracts,notes
GNM_364,Niethammer1985213,Metals in riparian wildlife of the lead mining district of southeastern Missouri,"Niethammer, K.R. and Atkinson, R.D. and Baskett, T.S. and Samson, F.B.",Archives of Environmental Contamination and Toxicology,14,2,213-223,1985,10.1007/BF01055614,"Five species of riparian vertebrates (425 individuals) primarily representing upper trophic levels were collected from the Big River and Black River drainages in two lead mining districts of southeastern Missouri, 1981-82. Big River is subject to metal pollution via erosion and seepage from large tailings piles from inactive lead mines. Black River drains part of a currently mined area. Bullfrogs (Rana catesbeiana), muskrats (Ondatra zibethicus), and green-backed herons (Butorides striatus) collected downstream from the source of metal contamination to Big River had significantly (ANOVA, P<0.05) higher lead and cadmium levels than specimens collected at either an uncontaminated upstream site or on Black River. Northern water snakes (Nerodia sipedon) had elevated lead levels below the tailings source, but did not seem to accumulate cadmium. Levels of lead, cadmium, or zinc in northern rough-winged swallows (Stelgidopteryx serripennis) were not related to collecting locality. Carcasses of ten bank swallows (Riparia riparia) collected from a colony nesting in a tailings pile along the Big River had lead concentrations of 2.0-39 ppm wet weight. Differences between zinc concentrations in vertebrates collected from contaminated and uncontaminated sites were less apparent than differences in lead and cadmium. There was little relationship between metal concentrations in the animals studied and their trophic levels. Bullfrogs are the most promising species examined for monitoring environmental levels of lead, cadmium, and zinc. Downstream from the source of tailings, bullfrogs had markedly higher levels of these metals in most of their tissues. The species is also widely distributed in North America, easily caught, and relatively sedentary. Â© 1985 Springer-Verlag New York Inc.",368,1,excluded,Not experimental
GNM_281,Berg2011241,"Contact calls are used for individual mate recognition in free-ranging green-rumped parrotlets, Forpus passerinus","Berg, K.S. and Delgado, S. and Okawa, R. and Beissinger, S.R. and Bradbury, J.W.",Animal Behaviour,81,1,241-248,2011,10.1016/j.anbehav.2010.10.012,"Contact calls function to coordinate movements in a wide variety of social animals. Where population density is high, visibility is low and repeated interactions occur between known social companions, calls are often individually recognizable. Parrots are highly social and make substantial daily movements, which appear to be mediated through contact calling. However, there is little experimental evidence for how free-ranging parrots recognize social companions. We quantified intra- and interindividual variation of contact calls in a banded population of green-rumped parrotlets in Venezuela. Recordings of a sample of males were made on replicate days as they announced their return to incubating mates. Spectrographic structure of these contact calls showed significantly more variation between than within individuals, and calls could be correctly classified to individuals more often than was expected by chance. Males varied across multiple dimensions simultaneously, including duration, frequency and frequency modulation of contact calls. Playback experiments showed that free-ranging female parrotlets responded significantly more often to their mates' calls than to calls of males of other nests. Mate recognition via contact calls may be selectively advantageous during incubation and brooding if this reduces the potential costs associated with confusing contact calls of mates with those of nonmates, including infanticidal conspecifics. Â© 2010 The Association for the Study of Animal Behaviour.",279,1,excluded,No green nest material
GNM_371,Chasko1982,Avian habitat suitability along a transmission-line corridor in an oak- hickory forest region.,"Chasko, G.G. and Gates, J.E.",Wildlife Monographs,82,NA,NA,1982,NA,"A study of open-nesting passerines was made along a transmission-line corridor through a forested region of Allegany County, Maryland. One site was maintained primarily as grassland habitat by mowing; the other was kept as shrubland habitat by periodic selective herbicide spraying. There was an association of successful corridor nests with vegetation heterogeneity or patchiness, and successful forest nests with mature undisturbed forest habitat and concealing cover around the nest. Mixed-habitat bird species appeared to be more general in their nest microhabitat requirements than forest birds. Because shrub patches functioned as refugia for nesting mixed-habitat birds, patchy systems should have a higher fitness than homogeneous systems. Predators apparently were not able to exploit the patchily distributed nests. Managing for increased vegetation heterogeneity in transmission-line corridors may be an important conservation technique. -from Authors",375,1,excluded,No green nest material
GNM_372,Peakall1982206,Toxicity of Prudhoe Bay crude oil and its aromatic fractions to nestling herring gulls,"Peakall, D.B. and Hallett, D.J. and Bend, J.R. and Foureman, G.L. and Miller, D.S.",Environmental Research,27,1,206-215,1982,10.1016/0013-9351(82)90071-8,"The physiological effects of a single ingested dose of Prudhoe Bay crude oil (PBC), its aromatic fractions, and PBC/Clorexit emulsion were studied in nestling herring gulls (Larus argentatus). The data showed that the high-molecular-weight aromatic compounds were responsible for retardation of growth and increases in adrenal and nasal gland weight. Little difference was found between PBC and the PBC/Clorexit emulsion although the latter did have a somewhat more marked effect on plasma sodium levels. Â© 1982.",376,1,excluded,No green nest material
GNM_116,X.WOS.000279764300001,"Interactions between Green Turtles (Chelonia mydas) and Foxes (Vulpes vulpes arabica, V. rueppellii sabaea, and V. cana) on Turtle Nesting Grounds in the Northwestern Indian Ocean: Impacts of the Fox Community on the Behavior of Nesting Sea Turtles at the Ras Al Hadd Turtle Reserve, Oman","Mendonca, Vanda Mariyam and Al Saady, Salim and Al Kiyumi, Ali and Erzini, Karim",ZOOLOGICAL STUDIES,49,4,437-452,2010,NA,"Vanda Mariyam Mendonca, Salim Al Saady, Ali Al Kiyumi, and Karim Erzini (2010) Interactions between green turtles (Chelonia mydas) and foxes (Vulpes vulpes arabica, V. rueppellii sabaea, and V cana) on turtle nesting grounds in the northwestern Indian Ocean: impacts of the fox community on the behavior of nesting sea turtles at the Ras Al Hadd Turtle Reserve, Oman. Zoological Studies 49(4): 437-452. Green turtles Chelonia mydas nest year round at the Ras Al Hadd Nature Reserve, Oman, with a distinct lower-density nesting season from Oct. to May, and a higher-density nesting season from June to Sept. On these beaches, the main predators of turtle eggs and hatchlings are foxes Vulpes spp., wolves Canis lupus arabs, and wild cats Felis spp. and Caracal caracal schmitzi. During 1999-2001, both the nesting behavior of these turtles and the diets of foxes (the main predator on the beaches) were investigated, and we tested whether female turtles were able to avoid/reduce predation pressure on their eggs and hatchlings on the nesting grounds. Elsewhere in the region and globally, foxes are known to feed on rodents, lizards, birds, and insects, but at Ras Al Hadd, their diet is basically composed of sea turtle eggs and hatchlings (comprising about 95\% in volume), with smaller contributions from other marine invertebrates (mostly ghost crabs Ocypode spp. and large gastropods), although they also sporadically ingested birds and lizards. The ability to adapt to a diet of sea turtle eggs and hatchlings, on these beaches, is certainly a factor behind the success of this carnivore community in the arid lands of the Arabian Peninsula. Field experiments indicated that nesting sea turtles recognized both natural predators and humans as threats to their offspring, and this was reflected in modifications to their nesting behavior. In relatively undisturbed areas (by both natural predators and humans), sea turtle nest density was significantly higher, and nests were placed further away from the surf's edge, in contrast to results from relatively disturbed areas, where turtle nests were closer to the surf's edge, thus reducing the distance hatchlings had to travel when they emerge and begin their journey to the sea. Nesting turtles interrupted their nesting cycle if they sensed the presence of people or foxes, returning to the sea without laying a clutch. However, if they had already initiated oviposition when they sensed the presence of people and/or predators, they continued, although they significantly increased efforts to camouflage their nests. Other reasons behind nest site abandonment included sand collapsing events (critical during preparation of the egg chamber) and intraspecific competition for nest sites. These behavioral patterns of sea turtles result from their evolutionary adaptation to nesting on beaches, which surely played a role in their survival, but also highlight the importance of minimizing human disturbance and activities on turtle nesting beaches. http://zoolstud.sinica.edu.tw/Journals/49.4/437.pdf",116,2,excluded,Not birds
GNM_013,Santangelo2016,Nonsystemic fungal endophytes increase survival but reduce tolerance to simulated herbivory in subarctic Festuca rubra,"Santangelo, J.S. and Kotanen, P.M.",Ecosphere,7,5,NA,2016,10.1002/ecs2.1260,"Plant-microbial symbioses are widespread in nature and can shape the ecology and evolution of hosts and interacting symbionts. Fungal endophytes'fungi that live asymptomatically within plant tissues'are a pervasive group of symbionts well known for their role in mediating host-responses to biotic and abiotic stresses. However, they also may become pathogenic and often impose metabolic costs on hosts. Here, we examine the role of fungal endophytes in mediating responses of the host grass red fescue (Festuca rubra) to salt and herbivore stress. We collected 38 red fescue genotypes from within its native range on Akimiski Island, Nunavut, Canada, where it occurs in the supratidal region on the northern part of the island and is heavily grazed by nesting and brood-rearing snow geese (Chen caerulescens caerulescens) and Canada geese (Branta canadensis). We screened all plants for the presence of the systemic endophyte EpichloÃ« festucae and sequenced the nonsystemic endophytic community on a subset of these plants. While we did not detect E. festucae, our plants instead were host to a diverse array of nonsystemic fungal endophytes. We then conducted a fully factorial greenhouse experiment where we crossed plant genotype (4 levels) with simulated grazing (clipped or unclipped), endophyte status (present or absent) and salinity (0, 32 or 64 ppt) to examine the ecological role of this endophytic community. Overall, the presence of nonsystemic endophytes increased plant survival, but only in the absence of salt or clipping. On the other hand, these endophytes reduced plant tolerance to simulated herbivory by 69% but had no effect on aboveground plant growth. Thus, our results identify a potential nonsystemic endophyte-mediated trade-offin host plant survival and tolerance to herbivory and suggest this trade-offmay be altered by stressful abiotic conditions. Â© 2016 Santangelo and Kotanen.",13,2,excluded,Not birds
GNM_331,Bergin1997437,An experimental study of predation on artificial nests in roadsides adjacent to agricultural habitats in Iowa,"Bergin, T.M. and Best, L.B. and Freemark, K.E.",Wilson Bulletin,109,3,437-448,1997,NA,"We quantified predation on artificial nests in Iowa roadsides and examined the relationships between nest predation and characteristics of roadsides. Transects consisting of 10 nests (five in the foreslope and five the in backslope) were set up in 136 roadsides in six watersheds in south-central Iowa. Most roadsides had herbaceous vegetation with fences (67%); fewer were wooded (18%) or had herbaceous vegetation without fences (15%). Most roads were gravel (80%), and most roadsides were adjacent to row crops (63%). Average total nest predation per transect was 23% (SE = 2), ranging from 0 to 100%. Nest predation was categorized into one of three outcomes; disappearance of eggs without disturbance to the nest bowl (39%), disappearance of eggs with disturbance to the nest bowl (17%), and broken or crushed egg shell fragments in or near the nest bowl (44%). Wooded roadsides and herbaceous roadsides with fences had significantly greater nest predation than herbaceous roadsides without fences for disappearance of eggs without disturbance to the nest bowl. Backslopes had significantly greater nest predation than foreslopes for all outcome categories except the disappearance of eggs with disturbance to the nest bowl. Wooded roadsides and herbaceous roadsides with fences along the backslope may provide cover and travel corridors for mammalian predators or elevated perches for avian predators.",335,1,excluded,No green nest material
GNM_239,Carpio2016237,The influence of nest density on nest predation in olive groves depends on habitat features,"Carpio, A.J. and Castro-Caro, J.C. and Tortosa, F.S.",Ardeola,63,2,237-250,2016,10.13157/arla.63.2.2016.ra1,"Summary. The simplification and homogenisation of agricultural landscapes has led to dramatic losses of farmland biodiversity. This decline includes passerine populations and one of the mechanisms that may be contributing toward this may be increased nest predation. Ground covers are agri-environmental measures whose objective is to halt the loss of biodiversity by creating high-quality habitat patches embedded in a homogeneous landscape by maintaining herbaceous ground cover within crops. However, although such patches are selected by breeding birds, they may also attract predators, and an increased nest density in small habitat patches would thus result in increased predation rates. We have therefore performed nest predation experiments with artificial nests in order to investigate whether the effect of ground cover on nest predation is density dependent. The experiments were carried out during the breeding season in 2014, in two areas of olive groves in southern Spain. We used two nest density levels, both in olive groves with ground cover and in those where the ground was bare. A total of 420 nests were placed, 226 of which (53.81%) suffered predation. Our results showed that 1) nest predation was density dependent in olive groves with ground cover only with respect to tree nests, while there was no density-dependent predation in bare-ground olive groves of either ground-based or tree nests, and 2) artificial nests placed on the ground were more frequently depredated (65%) than those placed in trees (29%), irrespective of either the presence of vegetation cover or nest density. This study suggests that variations in patterns of nest predation are determined by the identity of nest predators and their specific foraging behaviours in different landscapes and habitats. It also underscores the need to implement agri-environmental measures aimed at the conservation of farmland birds.",235,1,excluded,No green nest material
GNM_195,Huertas2021,Benefits of silvopastoral systems for keeping beef cattle,"Huertas, S.M. and Bobadilla, P.E. and AlcÃ¡ntara, I. and Akkermans, E. and van Eerdenburg, F.J.C.M.",Animals,11,4,NA,2021,10.3390/ani11040992,"The potential benefits of keeping Zebu cattle in silvopastoral systems are well described in tropical regions. In order to obtain information on European breeds of beef cattle (Bos taurus taurus) in temperate climate zones, individual records of body weight and welfare indicators were obtained from 130 beef cattle. These belonged to four herds and were randomly allocated to two contiguous plots: Silvopastoral Systems (SPS) and Open Pastures Systems (OPS). The SPS in this study were areas with exotic trees of Eucalyptus globulus globulus for paper pulp production planted in a 2 Ã— 2 design (two meters between each tree) over diverse, native grasses. The OPS were large open areas with a great diversity of native grasses, herbs, and small plots of trees where the animals could rest and shelter from extreme weather conditions. Over the course of one year, individual body weights and a number of specific animal welfare indicators were measured every 45 days. After a descriptive analysis, a generalized linear mixed model (GLMM) with a Gaussian distribu-tion, with time and system (OPS or SPS) fitted as fixed effects and individuals nested by herd as random intercepts, was used. The results showed that weight gain did not differ between the two systems. None of the animals showed any sign of impaired welfare in either system over the study period. Silvopastoral systems offer animals a sustainable and richer environment that will improves their welfare. The additional income provided by the wood production allows the farmers to main-tain their traditional cattle farming lifestyle. Â© 2021 by the authors. Li-censee MDPI, Basel, Switzerland.",194,1,excluded,Not birds
GNM_310,Fernie2005485,Evidence of immunomodulation in nestling American kestrels (Falco sparverius) exposed to environmentally relevant PBDEs,"Fernie, K.J. and Mayne, G. and Shutt, J.L. and Pekarik, C. and Grasman, K.A. and Letcher, R.J. and Drouillard, K.",Environmental Pollution,138,3,485-493,2005,10.1016/j.envpol.2005.04.008,"We investigated whether exposure to environmentally relevant polybrominated diphenyl ethers (PBDEs) causes immunomodulation in captive nestling American kestrels (Falco sparverius). Eggs within each clutch, divided by laying sequence, were injected with safflower oil or penta-BDE congeners-47, -99, -100, and -153 dissolved in safflower oil (18.7 Î¼g Î£PBDEs/egg) approximating Great Lakes birds. For 29 days, nestlings consumed the same PBDE mixture (15.6Â±0.3 ng/g body weight per day), reaching Î£PBDE body burden concentrations that were 120Ã— higher in the treatment birds (86.1Â±29.1 ng/g ww) than controls (0.73Â±0.5 ng/g ww). PBDE-exposed birds had a greater PHA response (T-cell-mediated immunity), which was negatively associated with increasing BDE-47 concentrations, but a reduced antibody-mediated response that was positively associated with increasing BDE-183 concentrations. There were also structural changes in the spleen (fewer germinal centers), bursa (reduced apoptosis) and thymus (increased macrophages), and negative associations between the spleen somatic index and Î£PBDEs, and the bursa somatic index and BDE-47. Immunomodulation from PBDE exposure may be exacerbated in wild birds experiencing greater environmental stresses.",313,1,excluded,No green nest material
GNM_124,X.WOS.000262468000013,Seasonal mortality trends in tree-feeding insects: a field experiment,"Remmel, Triinu and Tammaru, Toomas and Maegi, Marko",ECOLOGICAL ENTOMOLOGY,34,1,98-106,2009,10.1111/j.1365-2311.2008.01044.x,"1. The majority of general life-history models treat the environment as being invariable through time, even though temporal variation in selective agents could dramatically change the outcomes, e.g. in terms of optimal size and time at maturity. For herbivorous insects, seasonal differences in food quality are reasonably well described, but seasonal dynamics of top-down selective forces are poorly documented. 2. The present study attempted to quantify seasonal changes in predation risk of folivorous insect larvae in temperate forest habitats. In a series of field experiments, artificial larvae were exposed to predators, and the resulting bird-inflicted damage was recorded. The trials were repeated regularly throughout the course of two summers. 3. A distinct peak of larval mortality was recorded in mid-June (the nestling period for most insectivorous passerine birds), after which predation risk declined to a plateau of 20-30\% below the peak value. 4. The recorded pattern is interpreted as a consequence of seasonal changes in the number and behaviour of insectivorous birds, and the abundance of alternative food resources for these predators. 5. A quantitative analysis based on field data indicated that considering temporal variation in mortality in life-history models is crucial for obtaining realistic predictions concerning central life-history traits, such as final body size in different generations.",124,2,excluded,No green nest material
GNM_095,X.WOS.000324788400005,Differential preference for ultraviolet light among captive birds from three ecological habitats,"Ross, Megan R. and Gillespie, Katie L. and Hopper, Lydia M. and Bloomsmith, Mollie A. and Maple, Terry L.",APPLIED ANIMAL BEHAVIOUR SCIENCE,147,"3-4, SI",278-285,2013,10.1016/j.applanim.2013.05.006,"With receptors for red, blue, green, and ultraviolet-A light, birds have tetrachromatic vision. For birds, ultraviolet (UV) light is important for a number of their behaviors, including mate selection, foraging, and nesting. Many captive birds, however, are housed indoors without access to natural light and without UV-supplemented lighting; a practice which may negatively impact their welfare. Understanding how birds use UV light, and assessing its relative importance, is necessary to provide optimal care in captive settings. Accordingly, we tested the preference for UV light shown by 67 birds housed at Lincoln Park Zoo, Chicago, USA, and its impact on their behavior. We tested 18 species which represented three natural ecologies typified by different natural light levels: high light dwellers (e.g., birds that live in savannas or seashores), patchy light dwellers (e.g., birds that live in forested areas), and circumpolar dwellers (e.g., birds that live near the poles). Experiment 1 investigated the birds' lighting preferences through simultaneous presentation of areas of their exhibit lit with supplemental ultraviolet light (UV+ zone) and with standard artificial light. Experiment 2 investigated the impact of supplemental UV light on these birds' behavioral repertoire. Birds from high light and circumpolar environments showed a preference for the side of their enclosure to which UV light was added. High light birds were recorded in the UV+ zone during 64\% trials and, similarly, circumpolar birds were observed in this UV+ zone for 61\% of trials; a significant preference for UV+ zone, P < 0.001 for both. Perhaps mimicking their natural habitat of part-sun and part-shade, in Experiment 1 birds from patchy light environments split their time evenly within their enclosure (they were recorded in the UV+ zone for 54\% of trials). When in an environment with added UV light, birds from patchy light habitats were more sociable: the percentage of their observation trials spent in proximity and in contact with other birds increased from 5\% to 11\% (P = 0.026). Although certain birds showed a preference for the added UV light, none showed changes in their behavioral repertoire beyond the sociability measure. We discuss this preference for UV-supplemented environments and the management implications for zoos and other captive facilities which house birds indoors. (c) 2013 Elsevier B.V. All rights reserved.",95,2,excluded,No green nest material
GNM_031,X.WOS.000226980800001,Management of genetically modified herbicide-tolerant sugar beet for spring and autumn environmental benefit,"May, MJ and Champion, GT and Dewar, AM and Qi, AM and Pidgeon, JD",PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,272,1559,111-119,2005,10.1098/rspb.2004.2948,"When used in genetically modified herbicide-tolerant (GMHT) crops, glyphosate provides great flexibility to manipulate weed populations with consequences for invertebrates and higher trophic levels, for example birds. A range of timings of band and overall spray treatments of glyphosate to GMHT sugar beet were compared with a conventional weed control programme in four field trials over 2 years. Single overall sprays applied between 200 and 250 accumulated day degrees (above a base air temperature of 3degreesC; degreesCd) and band applied treatments applied at 10\% or 20\% ground cover within the crop rows generally gave significantly greater weed biomass and seed rain than conventional treatments, while later band sprays (more than 650degreesCd) reduced seed return. Two overall sprays of glyphosate produced low weed biomass and generally lowest seed return of all treatments but tended to give some of the highest yields. However, the early overall sprays (200-250degreesCd) and band sprays gave as good or better yields than the conventional and were generally equivalent to the two overall-spray programme. Viable seeds in the soil after the experiment were generally higher following the early overall (200-250degreesCd) and the band spray treatments than following the conventional. The results show that altered management of GMHT sugar beet can provide alternative scenarios to those of the recent Farm Scale Evaluation trials. Without yield loss they can enhance weed seed banks and autumn bird food availability compared with conventional management, or provide early season benefits to invertebrates and nesting birds, depending on the system chosen. Conventional weed control does not have the flexibility to enable these scenarios that benefit both agriculture and environment, although there may be some options for increasing weed seed return in autumn.",31,2,excluded,No green nest material
